label	text_a
1	[SEP]e20a02494ce51951e21c37db0ee067a8fd7d87f7ebded8efca50de5d000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e217025890bcea51e21c3784229b5e2bbf5d55302aea9e56d5596859000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e2210239cce52e51e21c3787df28688094aed2c488ea6b10e2ddba4c000000000000000000000000000000000000000000000000000000000000000000000000[SEP]343002afde11263cf2eaef1f926b5d8123b197c6d3bf936f930d99b1000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e22302c94a1c4ca1222bc8fbfc5f40cd2febdf22f8b1f91872724f39000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]c8d0f90f50100200718a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]c9ed97405010001d0414000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]c8d0f90f50100200718a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]c9ed97405010001d0414000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]c8d0f90f50100200718a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3	[SEP]7a5b01000001000000000000037777770866616365626f6f6b03636f6d0000010001000000000000000000000000000000000000000000000000000000000000[SEP]7a5b81800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c00050001000009c8000c04737461720463313072c010c02e00010001[SEP]09cb01000001000000000000037777770866616365626f6f6b03636f6d00001c0001000000000000000000000000000000000000000000000000000000000000[SEP]09cb81800001000200020002037777770866616365626f6f6b03636f6d00001c0001c00c00050001000009c8000c04737461720463313072c010c02e001c0001
4	[SEP]00000000a002721071e20000020405b40402080a037ef1fe00000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]bd22c535a0123890c8480000020405460402080a31243fce037ef1fe010303090000000000000000000000000000000000000000000000000000000000000000[SEP]50ddbada801000e571da00000101080a037ef21231243fce00000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]50ddbada801800e5720600000101080a037ef2ad31243fce000300182112a442d4eabc2afd7f2d19305f2bce0019000411000000000d000400000e1080280004[SEP]bd22c5618010001d2b6a00000101080a312442a5037ef2ad00000000000000000000000000000000000000000000000000000000000000000000000000000000
2	[SEP]d8c4493050113fef12f5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]9fcd110b5018022da5a2000015030300166aae4749da5ee4727d10f41352c10c6b8182d614323700000000000000000000000000000000000000000000000000[SEP]9fcd110b5011022dbc77000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]d8c4494c50103fe812f5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0	[SEP]000000008002200043dd0000020405b4010303080101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]f17c3bd48012ffff0616000002040546010303060402000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]affcca495010010243d1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]affcca495018010244a50000474554202f696e6465782f7530363037672e786d6c2e64696620485454502f312e300d0a486f73743a20646e6c2d30362e67656f[SEP]f17c3ca85018040931150000485454502f312e3120323030204f4b0d0a446174653a205765642c2032392041707220323031352031363a34343a333420474d54
4	[SEP]450000a9e81d00003c1197f883ca060383caf0960035be700095a39b73a881800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c[SEP]450000bee81e00003c1197e283ca060383caf096003512b900aad786a3298180000100030002000205706978656c0866616365626f6f6b03636f6d0000010001[SEP]4500006ee81f00003c11983183ca060383caf096003547d8005aeca7284881830001000000010000047770616402637303756e620263610000010001c0110006[SEP]450000a9e82000003c1197f583ca060383caf0960035dd070095fa572f0681800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c[SEP]450000b1e82100003c1197ec83ca060383caf0960035b461009d4c723dc9818000010002000200020b332d656467652d636861740866616365626f6f6b03636f
3	[SEP]b310104950183fb0e91a00001703030199aa64cce7f6c5844668dec3562b0af2f591a55fa50d4f3365e3bafbb9bad3f10ef4d04244ac12d8aa56167d03d04da6[SEP]e65c4e5f5018024fbd1e000017030303c8451c60ba5601ca8dbf3a53bdf1b44ec8e98ed438aa6ce19485c61f37fbfb4f1707468f7d8a3ecf7e03c51e9fc3a819[SEP]b310141650104099615a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]b310141650184099462200001703030199e4397ac195a43122c7ac61443bd672cbe2a311d7ff0b27e2a364b1c17ee00fd36550d699a239a0e38ba0d2f14bad8c[SEP]e65c4ffd501002708567000017030312c14733862718e8f06e1c51cc45e3ae0e635928a340e4cf1bf25130801b630b0764224b9e09a615edf04424a7db780a50
3	[SEP]bbb8010000010000000000000b322d656467652d636861740866616365626f6f6b03636f6d000001000100000000000000000000000000000000000000000000[SEP]bbb8818000010002000200020b322d656467652d636861740866616365626f6f6b03636f6d0000010001c00c0005000100000880000c04737461720463313072[SEP]9953010000010000000000000b322d656467652d636861740866616365626f6f6b03636f6d00001c000100000000000000000000000000000000000000000000[SEP]9953818000010002000200020b322d656467652d636861740866616365626f6f6b03636f6d00001c0001c00c0005000100000880000c04737461720463313072
4	[SEP]110a6f0d83caf096008a00b100002045484546444244414443454e44414442434143414341434143414341434141410020464845504643454c45484643455046[SEP]110a6f1083caf096008a00da00002045484546444244414443454e44414442434143414341434143414341434141410020464845504643454c45484643455046[SEP]110a6f1183caf096008a00b100002045484546444244414443454e44414442434143414341434143414341434141410020464845504643454c45484643455046[SEP]110a6f1283caf096008a00b100002045484546444244414443454e44414442434143414341434143414341434141410020464845504643454c45484643455046[SEP]110a6f1483caf096008a00b100002045484546444244414443454e44414442434143414341434143414341434141410020464845504643454c45484643455046
4	[SEP]66f69ce780100103590a00000101080a037eecb8a636c88300000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]236c6e8a801001e67e9800000101080aa636efc3037eb1e000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]66f69ce780100103590a00000101080a037ef688a636efc300000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]236c6e8a801001e6575800000101080aa6371703037eb1e000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]66f69ce780100103590a00000101080a037f0058a637170300000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]0000000000000001ff7671583a000502000001008300bd2400000000ff0200000000000000000001ff7671580000000000000000000000000000000000000000[SEP]0000000000000001ff7671583a000502000001008300bd2400000000ff0200000000000000000001ff7671580000000000000000000000000000000000000000[SEP]0000000000000001ff7671583a000502000001008300bd2400000000ff0200000000000000000001ff7671580000000000000000000000000000000000000000[SEP]0000000000000001ff7671583a000502000001008300bd2400000000ff0200000000000000000001ff7671580000000000000000000000000000000000000000[SEP]0000000000000001ff7671583a000502000001008300bd2400000000ff0200000000000000000001ff7671580000000000000000000000000000000000000000
4	[SEP]000000008002200071a30000020405b4010303080101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]ff92b902801239087b65000002040546010104020103030900000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]a734d25a501001027197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]a734d25a501002007197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]a734d25a5018020071b30000000300082112a44245357144365571716e7678650019000411000000000000000000000000000000000000000000000000000000
2	[SEP]00000000a002721071e40000020405b40402080a0381247a00000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]44a92890a0123890a3600000020405460402080a312d44990381247a010303090000000000000000000000000000000000000000000000000000000000000000[SEP]3a6bf95b801000e571dc00000101080a0381248e312d449900000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]3a6bf95b801800e5720800000101080a0381248e312d4499000300182112a442c30a9f044347c803e9dcf8100019000411000000000d000400000e1080280004[SEP]44a928bc8010001d09a400000101080a312d44e90381248e00000000000000000000000000000000000000000000000000000000000000000000000000000000
2	[SEP]000000008002fffffe2c0000020405b4010303010101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]5666f8de8012ffff9eb0000002040546010303010101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]46ca002450108000fe20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]46ca002450188000001b000016030101f5010001f1030305114f9b66e78e75b587e036df0f8b3911ada09e2d6fcfe30bd9ce585e45e36f2033718950caebed97[SEP]5666fad850107f0330f30000160303003502000031030355194ca6fd58925883d96d5d8d60630a2a83458ad042627cba4a2d380daba7a700009d000009ff0100
0	[SEP]573b00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]573b00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e77e0000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e77e0000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]be16a13450180152d7cf000017030300290000000000000007531734806ed5267ebb5d11e02c75257935a6bd8ac2009bb21db064fcf7cd68f997000000000000[SEP]55ba0cb85010168b34ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]55ba0cb85018168bd32700001703030029d07951132acb7846030e904f5ed7dacf693cfd1ebf3e0624fa82010d2a8fd6243e38d9591c19d9ccd7000000000000[SEP]be16a16250100152d7a1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]be16a16250180152d7cf0000170303002900000000000000081d1d95bb6d5ef7d4e8ba5cc92aaf2fb372638ebab6e9c5bc13825e468c881cc427000000000000
1	[SEP]7b22686f73745f696e74223a20323632393839323130322c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323632393839323130322c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323632393839323130322c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323632393839323130322c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323632393839323130322c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022
1	[SEP]3325022844dbce3cf2eaef5b9da8f42da3ea9bcef19e3882dc1532c7000000000000000000000000000000000000000000000000000000000000000000000000[SEP]33280211756d633cf2eaeffcfc4541a159a7267c6dd2847c91c52776000000000000000000000000000000000000000000000000000000000000000000000000[SEP]3338029f855bfe3cf2eaeff5facc704ff4ce81ba798482b8cd6fb08a000000000000000000000000000000000000000000000000000000000000000000000000[SEP]3347027e87bfc43cf2eaef25810a35a81663496a878d89fb888f8da8000000000000000000000000000000000000000000000000000000000000000000000000[SEP]335402a5b6396a3cf2eaef4c8042fbb53cd0b7b248fdc2eaa42a7428000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]f84ca04180100277612d00000101080a037618601fb3c84800000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]6e29480c8010016e161b00000101080a1fb4784803706c5400000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]f84ca04180100277612d00000101080a037644601fb4784800000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]6e29480c8010016e660f00000101080a1fb5285303706c5400000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]f84ca04180100277612d00000101080a037670601fb5285300000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]45000190684c00003f1125e283caf40383caf09600355eef017cc4121b2681800001000c000400040c7361666562726f7773696e6706676f6f676c6503636f6d[SEP]450000a9685300003f1126c283caf40383caf0960035a67100954644542381800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c[SEP]450000a9685d00003f1126b883caf40383caf0960035a6cf0095c3bf08f681800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c[SEP]450000a9685e00003f1126b783caf40383caf096003560650095e91b68fa81800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c
0	[SEP]000000008002fffffec70000020405b4010303010101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]bb6a81b48012ffff4966000002040546010303010101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]18bc200b50108000febb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]18bc200b5018800000b6000016030101f5010001f10303de589b30b89c3d9166d75dcef6f0c9f02b805d28838ec02e6797c94479f3731920711cb453d0425dda[SEP]bb6a83ae50107f03d8fd0000160303003502000031030355410aadfca22fac9324eec6947ef5ba0deafbf7cb455fa3c7b811d4070b4ff200009d000009ff0100
2	[SEP]0000000080022000396a0000020405b4010303080101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e579c18e6012ffffac8e0000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]30d018025010faf0395e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]30d018025018faf03b6300001603010200010001fc0303b368cf660865d913797cf846a4c9224315a68254f91f65c2a5bc2b3fef3ffe4a204cad3adec09db161[SEP]e579c3935010ffffc246000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
